timestamp,source_ip,destination_ip,protocol,flow_duration,packet_length,total_bytes,packet_count,attack_type,severity
2026-08-26 10:45:35,89.86.114.239,215.48.86.134,UDP,368020,31642,3342853,4698,Botnet,High
2026-08-26 10:45:37,249.127.234.122,249.102.114.48,UDP,479558,23489,5373184,4701,PortScan,Medium
2026-08-26 10:45:38,240.51.157.61,251.128.60.30,TCP,553369,49092,5038711,5805,BruteForce,Medium
2026-08-26 10:45:39,43.180.176.203,19.73.62.49,TCP,757462,2309,5601466,7340,Botnet,Medium
2026-08-26 10:45:40,27.29.167.179,89.145.139.61,UDP,36702,34336,1342891,7154,PortScan,Medium
2026-08-26 10:45:42,28.217.232.240,84.173.98.124,TCP,910158,9766,4331513,4514,PortScan,Medium
2026-08-26 10:45:43,88.224.19.87,201.66.68.54,ICMP,419898,29340,5044879,6279,BENIGN,Low
2026-08-26 10:45:45,219.49.69.84,226.232.4.154,TCP,708777,64584,4026225,8596,BruteForce,Medium
2026-08-26 10:45:46,219.117.6.132,215.13.40.8,UDP,731231,16890,2874880,2274,BENIGN,Low
2026-08-26 10:45:47,179.83.168.13,59.250.63.247,TCP,279744,7366,9227266,789,Botnet,Medium
2026-08-26 10:45:49,70.58.29.249,1.40.21.252,UDP,555141,14472,754460,9019,DDoS,Critical
2026-08-26 10:45:49,34.141.24.65,175.239.240.29,TCP,81428,18114,798331,736,BruteForce,High
2026-08-26 10:45:49,77.240.230.16,198.44.253.236,UDP,647186,28710,7843529,7427,BENIGN,Low
2026-08-26 10:45:51,168.64.65.106,53.50.23.141,TCP,269845,10593,3908734,2530,BruteForce,Medium
2026-08-26 10:45:52,20.243.15.21,4.8.244.44,ICMP,637835,61024,7409424,5698,BruteForce,Medium
2026-08-26 10:45:53,24.31.111.230,243.29.227.19,ICMP,285582,41221,1567489,1714,PortScan,Medium
2026-08-26 10:45:54,181.139.189.140,157.27.199.109,ICMP,46328,14421,4445186,4775,BruteForce,High
2026-08-26 10:45:54,68.15.50.211,197.36.174.119,TCP,372765,3602,4917850,8273,PortScan,Low
2026-08-26 10:45:55,94.209.91.134,188.134.5.80,UDP,83196,22699,6163293,9748,PortScan,Low
2026-08-26 10:45:56,73.24.131.96,143.53.8.225,UDP,146487,45216,390335,8443,BruteForce,Medium
2026-08-26 10:45:57,53.55.199.47,202.255.39.58,ICMP,414310,61715,533735,2973,PortScan,Medium
2026-08-26 10:45:59,174.60.62.193,104.159.60.223,UDP,445015,61771,1966658,7624,BruteForce,Medium
2026-08-26 10:46:00,168.118.20.124,63.206.96.83,TCP,985788,61545,7594466,3876,DDoS,High
2026-08-26 10:46:00,76.55.201.207,206.220.55.18,ICMP,190601,58075,8276936,7392,BENIGN,Low
2026-08-26 10:46:01,4.60.172.178,250.247.139.36,UDP,876027,24743,400890,4396,DDoS,High
2026-08-26 10:46:03,129.209.241.108,61.224.76.73,ICMP,338947,36871,289614,984,BruteForce,High
2026-08-26 10:46:04,226.108.240.91,128.229.241.13,UDP,899772,42288,8561863,6649,PortScan,Medium
2026-08-26 10:46:04,255.149.6.245,34.127.155.170,ICMP,174178,24963,4642113,2956,DDoS,Critical
2026-08-26 10:46:06,69.130.151.205,22.33.176.94,UDP,639071,754,6610528,1913,PortScan,Low
2026-08-26 10:46:07,10.42.67.36,109.197.91.102,ICMP,906441,25977,6725086,7775,BENIGN,Low
2026-08-26 10:46:08,208.96.14.228,98.44.142.100,ICMP,469724,23172,5312903,9977,BENIGN,Low
2026-08-26 10:46:10,203.187.246.215,115.173.169.130,TCP,775778,17853,2886330,6719,Botnet,Medium
2026-08-26 10:46:11,44.107.76.10,29.219.118.162,ICMP,530730,52217,2957445,2089,BENIGN,Low
2026-08-26 10:46:11,33.230.129.121,43.45.190.250,UDP,129023,8676,6995196,9881,DDoS,High
2026-08-26 10:46:12,233.49.124.210,236.98.231.142,UDP,42048,37680,4778694,4503,Botnet,Medium
2026-08-26 10:46:13,65.96.170.87,35.126.1.40,UDP,124523,54273,9702506,8521,Botnet,Medium
2026-08-26 10:46:14,226.34.154.152,35.219.163.119,UDP,57475,45174,4466181,6933,BENIGN,Low
2026-08-26 10:46:15,65.240.200.102,179.114.43.23,ICMP,773156,23954,6882574,2563,BENIGN,Low
2026-08-26 10:46:15,226.140.79.18,159.19.172.249,ICMP,116986,61524,2654968,4535,BENIGN,Low
2026-08-26 10:46:17,11.226.223.37,250.191.4.170,ICMP,796740,18800,9793760,3199,DDoS,Critical
2026-08-26 10:46:18,159.82.236.232,95.156.142.211,ICMP,323865,63165,2027804,9418,BENIGN,Low
2026-08-26 10:46:19,149.150.179.109,50.215.160.215,ICMP,312795,59405,2265446,4109,BruteForce,Medium
2026-08-26 10:46:20,254.58.28.24,217.101.178.20,ICMP,888553,18717,8214069,2209,BENIGN,Low
2026-08-26 10:46:21,106.242.28.65,34.27.218.96,ICMP,235367,51259,3183768,3089,DDoS,Critical
2026-08-26 10:46:23,132.88.40.24,47.105.236.135,TCP,667823,49387,5131765,5251,BENIGN,Low
2026-08-26 10:46:24,25.99.147.16,151.80.14.207,UDP,684195,24855,4014385,9717,BENIGN,Low
2026-08-26 10:46:25,120.242.210.77,139.240.95.249,ICMP,220025,882,8773457,2043,Botnet,High
2026-08-26 10:46:27,127.165.173.91,178.224.150.243,UDP,646260,15069,5943007,7,PortScan,Low
2026-08-26 10:46:27,21.202.32.243,180.92.83.100,ICMP,520328,3998,1983090,1303,BENIGN,Low
2026-08-26 10:46:29,66.174.255.220,192.176.100.233,UDP,969683,44733,4847929,7549,BruteForce,Medium
2026-08-26 10:46:31,184.133.46.191,117.238.150.129,ICMP,97778,40835,6838465,258,Botnet,Medium
2026-08-26 10:46:32,132.25.228.105,163.16.179.134,ICMP,447899,42108,7350017,1580,DDoS,Critical
2026-08-26 10:46:33,172.51.156.191,7.159.123.45,ICMP,262223,1875,3535075,7003,Botnet,High
2026-08-26 10:46:33,99.37.248.56,213.156.169.83,UDP,810010,8998,7452136,7981,PortScan,Medium
2026-08-26 10:46:33,102.168.49.229,89.172.163.124,TCP,737484,14952,5262326,8705,DDoS,Critical
2026-08-26 10:46:35,168.195.152.138,37.198.57.224,UDP,429249,27762,7584335,3883,BENIGN,Low
2026-08-26 10:46:36,143.172.9.20,27.40.150.61,TCP,370503,29858,1100090,2594,Botnet,High
2026-08-26 10:46:37,67.162.102.81,97.178.199.217,UDP,980259,28926,9879052,557,Botnet,High
2026-08-26 10:46:38,62.93.209.85,105.167.128.92,ICMP,302524,18120,6022279,5720,Botnet,High
2026-08-26 10:46:39,109.70.253.109,145.241.136.26,TCP,746184,25543,3058435,5554,BruteForce,Medium
2026-08-26 10:46:41,202.163.235.121,105.67.69.9,UDP,279408,43002,5593579,7311,PortScan,Low
2026-08-26 10:46:42,34.61.208.3,126.203.74.7,TCP,756451,57875,6132506,6987,PortScan,Medium
2026-08-26 10:46:44,47.227.28.26,127.218.226.137,TCP,891317,16617,4653872,3898,DDoS,High
2026-08-26 10:46:45,71.168.85.64,141.144.241.244,UDP,659796,51517,2733186,8342,Botnet,High
2026-08-26 10:46:46,235.57.54.34,94.109.78.132,ICMP,892381,59234,273866,8078,Botnet,High
2026-08-26 10:46:46,169.215.35.238,7.78.76.46,UDP,923909,4555,2556751,5287,PortScan,Medium
2026-08-26 10:46:47,92.224.80.155,90.242.130.57,TCP,803260,45558,3707294,3436,DDoS,High
2026-08-26 10:46:48,16.225.168.207,186.5.226.172,ICMP,150296,55840,8239738,2846,DDoS,Critical
2026-08-26 10:46:49,197.43.4.247,140.200.58.92,UDP,853092,50463,5337191,3856,Botnet,Medium
2026-08-26 10:46:50,11.153.219.61,229.87.237.206,TCP,470891,51643,7969945,6746,BENIGN,Low
2026-08-26 10:46:52,195.189.88.176,140.41.86.34,UDP,806767,3280,87604,9760,BENIGN,Low
2026-08-26 10:46:52,52.243.190.127,131.188.134.60,UDP,262545,46955,6471054,2608,DDoS,Critical
2026-08-26 10:46:54,172.92.132.217,141.45.149.155,UDP,755077,1016,1916286,822,Botnet,High
2026-08-26 10:46:54,119.31.23.173,89.186.14.36,UDP,683892,14069,2136197,765,BENIGN,Low
2026-08-26 10:46:54,114.102.113.221,86.62.223.204,UDP,476855,55417,7012987,4054,PortScan,Medium
2026-08-26 10:46:56,32.200.73.178,29.69.122.123,ICMP,963403,6321,6115479,6849,Botnet,High
2026-08-26 10:46:56,51.52.57.93,18.129.226.121,ICMP,243640,34784,9767307,4125,BENIGN,Low
2026-08-26 10:46:57,245.127.246.18,148.112.129.120,TCP,830279,57034,2530164,8799,BENIGN,Low
2026-08-26 10:46:59,202.74.216.228,39.218.159.187,UDP,937553,49612,9735507,4295,BruteForce,Medium
2026-08-26 10:47:00,76.109.87.181,68.85.32.69,ICMP,559764,25428,3840936,4031,BruteForce,High
2026-08-26 10:47:01,253.95.217.165,211.75.118.215,UDP,971014,55825,9743055,5581,PortScan,Medium
2026-08-26 10:47:02,18.108.23.219,181.166.89.102,ICMP,192827,62928,6428624,8736,DDoS,Critical
2026-08-26 10:47:03,184.15.40.18,150.103.140.29,ICMP,515473,26244,8099076,1319,PortScan,Low
2026-08-26 10:47:04,64.35.84.199,64.71.6.106,UDP,414317,29859,5669218,4289,BENIGN,Low
2026-08-26 10:47:04,108.111.181.137,68.168.192.160,ICMP,547535,52564,724194,1464,BruteForce,Medium
2026-08-26 10:47:04,51.100.148.3,58.221.134.24,ICMP,987567,47770,4739007,6530,BENIGN,Low
2026-08-26 10:47:04,23.151.237.69,156.67.249.112,ICMP,275750,809,2282505,3305,Botnet,High
2026-08-26 10:47:05,23.6.224.9,194.91.85.3,ICMP,925730,28473,8139062,1654,BENIGN,Low
2026-08-26 10:47:06,37.220.216.199,74.136.58.49,UDP,358745,12802,1348144,9671,Botnet,Medium
2026-08-26 10:47:07,126.202.210.84,81.83.212.2,TCP,968667,12580,775325,6816,Botnet,Medium
2026-08-26 10:47:08,19.0.150.253,132.201.100.7,UDP,945888,29617,22751,867,DDoS,Critical
2026-08-26 10:47:08,98.66.104.124,166.163.217.166,TCP,606141,25020,608801,2428,Botnet,Medium
2026-08-26 10:47:09,120.149.58.155,182.188.235.166,ICMP,46956,21026,2783206,4032,PortScan,Medium
2026-08-26 10:47:09,130.166.28.30,161.52.21.114,UDP,975826,16122,3993061,240,DDoS,Critical
2026-08-26 10:47:11,51.176.254.178,218.227.166.122,UDP,664056,15727,6161852,4503,PortScan,Medium
2026-08-26 10:47:12,111.192.130.101,226.181.240.64,UDP,879604,41548,2668973,9778,BruteForce,High
2026-08-26 10:47:12,117.186.209.237,90.119.61.121,UDP,588833,34954,8624388,6091,Botnet,Medium
2026-08-26 10:47:13,197.193.213.127,232.147.64.38,TCP,118055,17469,5754235,7947,DDoS,High
2026-08-26 10:47:15,244.196.168.68,154.222.226.231,ICMP,849404,1026,5708768,385,PortScan,Medium
2026-08-26 10:47:17,79.63.71.61,233.182.86.224,TCP,194155,31803,6819402,7163,Botnet,High
2026-08-26 10:47:18,181.189.12.65,142.94.118.76,TCP,508593,13625,9360254,9646,BruteForce,Medium
2026-08-26 10:47:20,142.202.11.124,138.8.69.97,ICMP,578978,5811,5331864,9194,PortScan,Medium
2026-08-26 10:47:20,65.239.54.133,245.193.38.84,ICMP,35431,48726,5046194,577,BruteForce,Medium
2026-08-26 10:47:21,109.150.132.164,253.107.113.111,ICMP,38348,30232,8299255,8608,PortScan,Low
2026-08-26 10:47:22,7.180.66.136,5.157.94.119,ICMP,867664,35867,9266704,5463,BENIGN,Low
2026-08-26 10:47:23,254.76.222.37,13.10.74.4,TCP,166429,60690,2686249,4741,BENIGN,Low
2026-08-26 10:47:24,172.243.135.21,6.11.243.19,UDP,877864,5971,7078969,5796,BENIGN,Low
2026-08-26 10:47:24,229.243.157.157,251.243.116.139,TCP,760518,64069,9303912,3112,DDoS,High
2026-08-26 10:47:25,33.140.80.233,185.182.249.151,TCP,358758,11446,2593379,3178,BENIGN,Low
2026-08-26 10:47:26,232.246.50.245,195.179.177.193,UDP,123503,46042,4955646,932,PortScan,Low
2026-08-26 10:47:26,247.59.101.170,20.205.194.164,ICMP,440773,57969,5480619,8522,BENIGN,Low
2026-08-26 10:47:26,201.12.176.85,243.137.107.108,UDP,687913,4140,4154013,8373,PortScan,Low
2026-08-26 10:47:27,85.17.190.24,131.254.19.108,ICMP,989631,48074,5208228,4751,DDoS,Critical
2026-08-26 10:47:29,184.199.185.227,77.5.105.22,ICMP,34237,12843,4462789,5254,PortScan,Low
2026-08-26 10:47:31,26.160.233.45,139.106.59.231,ICMP,460519,10477,5323625,2533,PortScan,Low
2026-08-26 10:47:31,29.131.99.148,238.194.239.117,ICMP,813170,18525,9804443,3529,BruteForce,Medium
2026-08-26 10:47:33,222.3.21.231,209.22.35.145,ICMP,263444,48703,2416757,6619,BruteForce,High
2026-08-26 10:47:34,90.231.65.149,206.73.153.223,ICMP,198686,55553,269298,454,DDoS,Critical
2026-08-26 10:47:35,254.103.127.171,93.242.184.169,ICMP,509008,49763,468531,6137,BENIGN,Low
2026-08-26 10:47:37,94.28.158.54,206.80.243.71,UDP,451276,58751,133569,3512,PortScan,Medium
2026-08-26 10:47:39,21.229.153.90,219.158.190.161,UDP,216114,43655,1105705,6514,DDoS,High
2026-08-26 10:47:39,192.56.4.215,105.73.229.81,TCP,291144,26615,1938786,1159,PortScan,Medium
2026-08-26 10:47:39,214.11.135.200,143.138.179.53,ICMP,728314,58120,4253510,46,BruteForce,Medium
2026-08-26 10:47:39,123.92.32.240,158.135.68.43,UDP,883668,47322,2975568,6531,DDoS,High
2026-08-26 10:47:40,129.82.184.178,255.139.241.86,ICMP,722453,23167,6905076,6145,DDoS,Critical
2026-08-26 10:47:41,29.22.178.114,33.138.41.73,ICMP,111651,60142,1358549,2845,DDoS,High
2026-08-26 10:47:43,101.198.100.249,156.234.213.254,UDP,768119,64405,9623344,8417,BENIGN,Low
2026-08-26 10:47:43,199.242.93.191,186.172.204.204,UDP,662736,50296,4815044,2816,DDoS,Critical
2026-08-26 10:47:44,224.219.141.210,183.229.196.240,UDP,708787,53340,6233673,5508,DDoS,Critical
2026-08-26 10:47:45,212.36.215.196,80.118.153.220,UDP,400890,49085,2337683,2203,BENIGN,Low
2026-08-26 10:47:46,50.141.198.138,224.196.134.185,ICMP,889716,29369,1800739,5102,DDoS,High
2026-08-26 10:47:47,187.188.246.30,77.142.9.91,TCP,46763,53381,5587383,9055,DDoS,Critical
2026-08-26 10:47:47,12.64.198.215,227.247.43.139,TCP,456887,33137,9066567,464,BruteForce,Medium
2026-08-26 10:47:49,224.191.240.187,172.19.117.97,ICMP,56078,49478,6701725,514,Botnet,Medium
2026-08-26 10:47:50,39.222.219.67,239.193.125.181,UDP,323025,34713,3219720,185,BENIGN,Low
2026-08-26 10:47:51,202.24.248.12,26.233.35.98,ICMP,916604,3222,4236822,864,BruteForce,High
2026-08-26 10:47:51,98.92.200.124,190.55.27.179,ICMP,756250,55263,8564621,5119,BruteForce,Medium
2026-08-26 10:47:53,19.100.134.61,43.248.120.85,UDP,263562,6506,2105502,9042,DDoS,High
2026-08-26 10:47:54,108.94.38.150,20.55.27.39,TCP,46052,58998,5416626,3302,PortScan,Medium
2026-08-26 10:47:55,56.128.228.220,108.100.97.197,ICMP,129496,33498,1840277,4184,BruteForce,High
2026-08-26 10:47:56,154.43.240.114,90.94.207.141,ICMP,825104,185,6782488,4568,BruteForce,Medium
2026-08-26 10:47:56,23.230.130.24,201.37.14.41,ICMP,448317,64923,9982494,7254,DDoS,High
2026-08-26 10:47:58,152.15.224.87,196.44.115.14,TCP,779898,13656,851009,3095,PortScan,Medium
2026-08-26 10:47:59,133.9.131.217,196.173.25.113,ICMP,244163,46784,3297406,142,BENIGN,Low
2026-08-26 10:48:01,101.224.210.193,247.61.191.13,UDP,653230,32836,8222377,4972,DDoS,High
2026-08-26 10:48:03,197.51.220.162,42.166.59.10,ICMP,44304,48574,5509747,4169,BruteForce,Medium
2026-08-26 10:48:04,176.27.48.18,174.177.230.235,TCP,520992,160,7290951,5749,PortScan,Low
2026-08-26 10:48:05,168.102.212.149,98.32.60.215,TCP,186826,27309,2627279,6565,BENIGN,Low
2026-08-26 10:48:06,50.114.134.134,111.46.17.253,TCP,831393,3791,842946,5011,DDoS,Critical
2026-08-26 10:48:08,67.12.18.51,141.182.112.227,TCP,998721,32568,6408054,1447,Botnet,Medium
2026-08-26 10:48:09,33.30.229.101,61.228.129.168,TCP,993564,28940,6562029,6750,BENIGN,Low
2026-08-26 10:48:10,19.151.87.51,197.118.136.232,ICMP,858703,44798,2960313,3716,Botnet,Medium
2026-08-26 10:48:11,115.195.125.163,244.142.171.79,TCP,207780,57600,3980978,5965,DDoS,High
2026-08-26 10:48:13,78.79.147.15,215.54.198.3,TCP,122762,24793,2593470,274,BruteForce,High
2026-08-26 10:48:14,245.89.59.150,103.7.230.74,ICMP,731375,2022,9601675,7272,BENIGN,Low
2026-08-26 10:48:15,189.190.99.194,70.33.150.91,TCP,836466,1609,8833202,2391,BruteForce,High
2026-08-26 10:48:16,238.123.105.59,159.243.215.149,ICMP,557664,49228,2727023,6715,PortScan,Medium
2026-08-26 10:48:17,16.160.80.215,150.18.25.127,UDP,532653,37518,1469546,9852,Botnet,Medium
2026-08-26 10:48:18,77.209.49.236,161.0.85.36,ICMP,673898,60712,7405305,2139,DDoS,Critical
2026-08-26 10:48:20,117.121.27.93,32.142.248.222,UDP,200659,52001,6924551,9328,Botnet,Medium
2026-08-26 10:48:21,162.245.241.136,204.4.203.29,UDP,952776,29188,245721,2544,Botnet,Medium
2026-08-26 10:48:22,31.183.164.44,36.69.81.3,ICMP,902178,6263,1268296,1868,DDoS,High
2026-08-26 10:48:23,43.15.116.233,42.139.141.195,UDP,987872,16249,8088022,1092,DDoS,Critical
2026-08-26 10:48:23,198.152.238.160,121.211.135.235,TCP,764309,12651,3552816,1198,BENIGN,Low
2026-08-26 10:48:25,136.28.26.244,184.60.116.247,ICMP,690004,54665,5505855,5088,BENIGN,Low
2026-08-26 10:48:27,216.169.195.167,148.0.238.193,UDP,532730,19575,8905194,9629,PortScan,Medium
2026-08-26 10:48:28,8.82.107.15,179.93.3.49,TCP,75478,47395,3179743,6286,BENIGN,Low
2026-08-26 10:48:29,9.251.88.116,209.20.96.168,ICMP,166587,45626,7331913,9528,PortScan,Low
2026-08-26 10:48:30,97.185.143.241,239.46.35.108,UDP,442966,17612,8025327,2916,BENIGN,Low
2026-08-26 10:48:32,98.187.249.168,10.4.88.114,ICMP,502280,14249,9200830,340,DDoS,Critical
2026-08-26 10:48:32,130.201.3.168,173.235.166.74,ICMP,238899,60844,7129651,7772,PortScan,Medium
2026-08-26 10:48:34,38.244.60.193,82.252.112.157,TCP,562948,28642,5620571,8108,BENIGN,Low
2026-08-26 10:48:35,15.101.164.228,201.148.136.253,ICMP,477822,50465,8318314,8181,BruteForce,High
2026-08-26 10:48:36,13.44.32.106,238.102.186.130,ICMP,799297,13307,7729702,5981,BENIGN,Low
2026-08-26 10:48:36,50.17.69.121,34.255.229.198,TCP,772866,9421,1363035,439,Botnet,High
2026-08-26 10:48:38,231.3.116.47,104.36.86.54,UDP,703262,11833,6957006,8126,PortScan,Medium
2026-08-26 10:48:40,186.255.18.217,13.95.106.201,ICMP,138085,51242,1091334,8446,PortScan,Medium
2026-08-26 10:48:40,15.44.202.189,194.223.136.107,UDP,125510,9545,4217648,7820,DDoS,Critical
2026-08-26 10:48:41,61.23.192.58,49.198.213.142,UDP,389546,17253,165190,5926,BENIGN,Low
2026-08-26 10:48:42,157.54.157.137,25.184.87.179,TCP,817169,23637,3960087,2308,BENIGN,Low
2026-08-26 10:48:42,175.65.54.129,16.72.160.181,UDP,774371,60679,3140551,25,BruteForce,Medium
2026-08-26 10:48:43,77.145.75.130,197.233.251.167,TCP,735296,48375,8263840,7582,BruteForce,Medium
2026-08-26 10:48:45,129.90.255.213,252.201.199.89,TCP,383815,47083,2559529,9906,BruteForce,Medium
2026-08-26 10:48:46,10.101.89.171,234.131.57.53,UDP,15308,32279,4585534,7471,PortScan,Low
2026-08-26 10:48:46,161.180.233.11,66.218.152.124,UDP,75783,41960,166674,6205,BruteForce,High
2026-08-26 10:48:48,31.190.59.156,142.129.66.115,ICMP,586042,21797,1165321,4068,Botnet,High
2026-08-26 10:48:49,20.205.100.245,44.86.157.80,UDP,307224,54000,4393100,6837,PortScan,Low
2026-08-26 10:48:50,77.39.46.47,46.150.164.48,UDP,734306,38197,4317518,3188,BruteForce,Medium
2026-08-26 10:48:51,170.224.35.2,16.86.225.161,TCP,795969,47608,3528094,3877,DDoS,Critical
2026-08-26 10:48:53,125.73.15.86,71.47.173.207,UDP,966544,63089,2054455,8534,BENIGN,Low
2026-08-26 10:48:54,72.85.172.65,51.101.77.45,UDP,425603,44236,6224034,5131,PortScan,Medium
2026-08-26 10:48:56,77.59.44.78,174.214.86.30,TCP,556571,16172,9722396,4201,BENIGN,Low
2026-08-26 10:48:57,190.52.43.198,214.214.168.5,ICMP,194252,25185,7204497,6917,PortScan,Low
2026-08-26 10:48:57,127.35.95.10,160.12.241.122,ICMP,451157,7096,8124755,158,PortScan,Medium
2026-08-26 10:48:58,195.176.197.22,47.239.169.88,UDP,758726,4196,8020218,4499,BENIGN,Low
2026-08-26 10:48:58,237.100.87.69,44.176.132.99,UDP,339686,3052,6996220,1494,BruteForce,High
2026-08-26 10:49:00,165.230.110.243,125.73.103.120,UDP,932926,21929,5558154,475,BruteForce,Medium
2026-08-26 10:49:02,49.17.55.233,249.208.137.106,ICMP,947253,38387,1457740,6932,BENIGN,Low
2026-08-26 10:49:03,166.3.50.140,96.169.196.118,ICMP,112871,44943,2995453,872,BruteForce,Medium
2026-08-26 10:49:05,53.241.162.16,18.10.233.70,ICMP,891550,59292,8787768,1358,PortScan,Low
2026-08-26 10:49:05,6.165.31.248,139.174.78.68,TCP,746507,18846,4290020,2709,BruteForce,Medium
2026-08-26 10:49:06,144.217.116.62,201.117.55.5,ICMP,660193,58867,8569623,4011,Botnet,High
2026-08-26 10:49:07,120.215.159.73,228.181.43.253,ICMP,49813,38162,3210897,5439,PortScan,Medium
2026-08-26 10:49:07,5.247.21.103,154.243.244.203,ICMP,928666,50230,475613,3945,DDoS,High
2026-08-26 10:49:09,67.132.93.84,24.28.88.252,ICMP,493213,41088,4455003,1968,Botnet,Medium
2026-08-26 10:49:09,254.112.221.250,224.157.221.124,ICMP,954264,43772,5577734,3194,PortScan,Low
2026-08-26 10:49:09,176.50.90.152,192.169.136.204,ICMP,794005,27120,3876341,691,BruteForce,High
2026-08-26 10:49:11,228.166.170.34,8.37.49.188,TCP,967455,10099,7888475,3562,PortScan,Medium
2026-08-26 10:49:11,69.98.76.82,120.17.240.55,ICMP,449047,10457,1711052,7882,BENIGN,Low
2026-08-26 10:49:13,17.217.80.232,37.31.140.134,ICMP,190544,55295,6313241,7012,BruteForce,Medium
2026-08-26 10:49:13,193.71.54.138,101.12.85.190,UDP,926184,25035,8826782,247,DDoS,High
2026-08-26 10:49:15,17.147.254.47,70.44.66.78,UDP,550897,40772,3987345,5793,BENIGN,Low
2026-08-26 10:49:16,173.161.97.69,27.64.14.199,UDP,866896,10167,1958545,2170,DDoS,High
2026-08-26 10:49:17,152.244.103.113,235.94.106.235,TCP,987121,30337,93970,1054,PortScan,Medium
2026-08-26 10:49:18,126.56.96.81,221.125.0.137,TCP,955019,49293,4321264,9239,Botnet,Medium
2026-08-26 10:49:18,85.124.18.200,176.122.176.42,ICMP,393412,18422,2447340,5720,BruteForce,Medium
2026-08-26 10:49:19,175.166.237.184,104.79.250.202,UDP,803867,58631,6316770,9713,Botnet,Medium
2026-08-26 10:49:19,73.13.247.205,177.108.142.100,UDP,648894,10230,5279062,7257,BENIGN,Low
2026-08-26 10:49:20,9.117.6.241,141.71.200.229,ICMP,542919,13381,6026394,9484,BruteForce,Medium
2026-08-26 10:49:20,238.150.249.244,243.221.152.223,ICMP,569274,11967,3582308,2424,PortScan,Low
2026-08-26 10:49:20,26.93.133.80,14.254.124.181,ICMP,47742,45190,9422279,7954,Botnet,Medium
2026-08-26 10:49:21,84.219.49.248,168.239.115.200,UDP,605423,35532,54815,6756,BruteForce,Medium
2026-08-26 10:49:21,255.115.8.9,204.147.69.63,ICMP,36488,18684,7057749,8130,PortScan,Low
2026-08-26 10:49:23,112.49.112.110,56.105.233.186,TCP,164512,64359,15853,7742,BENIGN,Low
2026-08-26 10:49:23,226.92.66.187,164.238.242.206,TCP,824739,16723,4228480,3550,Botnet,High
2026-08-26 10:49:24,157.211.65.242,134.44.9.133,TCP,161314,28413,8393248,7479,DDoS,Critical
2026-08-26 10:49:26,63.57.50.216,233.28.56.168,ICMP,460300,41265,5225981,8302,PortScan,Medium
2026-08-26 10:49:27,88.29.71.122,234.178.53.132,ICMP,906431,31405,9216745,7301,BruteForce,High
2026-08-26 10:49:29,189.158.73.104,8.215.59.38,UDP,258209,8704,6942082,8539,BruteForce,Medium
2026-08-26 10:49:31,170.203.73.249,21.10.174.9,TCP,448311,49170,8063230,7766,BENIGN,Low
2026-08-26 10:49:33,206.74.187.26,106.156.177.40,TCP,793447,55097,4559964,7948,Botnet,Medium
2026-08-26 10:49:33,147.18.137.234,131.186.159.79,TCP,211292,30522,9230924,307,PortScan,Low
2026-08-26 10:49:35,149.144.70.122,196.233.25.103,ICMP,932506,59399,532447,9670,BruteForce,High
2026-08-26 10:49:36,162.186.167.68,220.25.228.103,UDP,828756,779,9317428,9747,PortScan,Low
2026-08-26 10:49:37,179.124.48.5,104.221.22.206,TCP,562569,61098,5174279,2764,BruteForce,High
2026-08-26 10:49:37,153.237.144.43,130.0.146.160,UDP,510905,3264,1576400,6128,Botnet,Medium
2026-08-26 10:49:39,22.19.149.71,156.154.107.83,ICMP,214738,34283,5306392,1204,Botnet,High
2026-08-26 10:49:40,174.153.227.38,215.27.219.206,UDP,592587,4849,358786,1736,PortScan,Low
2026-08-26 10:49:41,177.33.107.217,177.99.222.47,ICMP,336569,58011,4795671,5561,BruteForce,Medium
2026-08-26 10:49:42,211.97.209.101,57.17.110.123,ICMP,141304,5936,3988736,2095,DDoS,Critical
2026-08-26 10:49:42,92.208.100.156,251.55.78.186,UDP,162388,35825,1226829,8374,BENIGN,Low
2026-08-26 10:49:44,170.30.215.34,75.101.136.19,ICMP,744870,54652,2097788,8106,BruteForce,High
2026-08-26 10:49:46,211.233.103.55,117.149.58.175,UDP,950847,7676,153073,1799,BruteForce,High
2026-08-26 10:49:48,137.229.235.47,147.156.111.142,UDP,873327,7112,5158305,475,BENIGN,Low
2026-08-26 10:49:48,146.240.179.176,234.32.157.81,UDP,639603,761,9523325,8244,BENIGN,Low
2026-08-26 10:49:48,218.165.25.98,210.223.41.244,TCP,633533,3501,9524825,3973,BruteForce,Medium
2026-08-26 10:49:50,7.125.73.69,214.65.245.171,UDP,699966,25872,3682530,4347,DDoS,Critical
2026-08-26 10:49:50,40.141.53.104,71.112.230.83,TCP,193222,32464,887561,6473,BENIGN,Low
2026-08-26 10:49:52,156.79.176.193,132.208.170.124,ICMP,832981,33134,7430176,2645,BENIGN,Low
2026-08-26 10:49:52,66.180.130.157,10.234.237.111,ICMP,706445,21747,1089389,4600,PortScan,Medium
2026-08-26 10:49:54,20.23.50.113,91.119.216.132,ICMP,512315,58331,3356012,1908,Botnet,High
2026-08-26 10:49:54,141.147.98.68,101.91.78.83,UDP,640825,9224,9936381,7000,PortScan,Medium
2026-08-26 10:49:55,36.237.223.74,29.25.201.226,UDP,815046,60337,3335470,5440,PortScan,Low
2026-08-26 10:49:56,160.58.192.130,124.221.154.64,UDP,597723,32163,9165630,1287,BruteForce,High
